"TimestampHS","HE","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
2017-07-27 11:00:00,12,20.86,"14.34",20.13,22,NA,NA,NA
2017-07-27 12:00:00,13,23.48,"17",15.65,22,NA,NA,NA
2017-07-27 13:00:00,14,30.27,"31.57",26.89,25.16,NA,NA,NA
2017-07-27 14:00:00,15,31.97,"32.72",33.39,33.38,NA,NA,NA
2017-07-27 15:00:00,16,34.68,"34.2",33.58,35.78,NA,NA,NA
2017-07-27 16:00:00,17,32.54,"33.58",35,35.65,NA,NA,NA
2017-07-27 17:00:00,18,31.09,"33.57",33.58,35,NA,NA,NA
2017-07-27 18:00:00,19,30.56,"32.33",32.33,34.1,NA,NA,NA
2017-07-27 19:00:00,20,29.5,"30.84",30.84,30.84,NA,NA,NA
2017-07-27 20:00:00,21,25.59,"33.15",33.16,33.16,NA,NA,NA
2017-07-27 21:00:00,22,17.1,"29.76",30.84,19.71,NA,NA,NA
2017-07-27 22:00:00,23,5.93,"14.34",14.35,14.32,NA,NA,NA
2017-07-27 23:00:00,24,1.05,"6.08",6.16,6.16,NA,NA,NA
2017-07-28 00:00:00,1,-0.76,"0",11.56,10,NA,NA,NA
2017-07-28 01:00:00,2,-1.77,"0",0,0,NA,NA,NA
2017-07-28 02:00:00,3,-3,"-3",-3,-0.1,NA,NA,NA
2017-07-28 03:00:00,4,-3,"-3",-0.25,-3,NA,NA,NA
2017-07-28 04:00:00,5,-2.04,"0",0,0,NA,NA,NA
2017-07-28 05:00:00,6,0.4,"0",7,5.2,NA,NA,NA
2017-07-28 06:00:00,7,4.07,"13",13,11.43,NA,NA,NA
2017-07-28 07:00:00,8,8.63,"13.02",13.02,13.01,NA,NA,NA
2017-07-28 08:00:00,9,6.08,"13.02",13.02,13.01,NA,NA,NA
2017-07-28 09:00:00,10,5.87,"13.01",13.02,11.93,NA,NA,NA
2017-07-28 10:00:00,11,12.97,"13",13.02,13.01,NA,NA,NA
2017-07-28 11:00:00,12,13.32,"13.01",13.01,13.02,NA,NA,NA
2017-07-28 12:00:00,13,13.54,"10",11.84,11.79,NA,NA,NA
2017-07-28 13:00:00,14,9.54,"13",10,13,NA,NA,NA
2017-07-28 14:00:00,15,1.2,"6.06",4.83,6.06,NA,NA,NA
2017-07-28 15:00:00,16,0,"13.02",13,13,NA,NA,NA
2017-07-28 16:00:00,17,0,"5",13,10.36,NA,NA,NA
2017-07-28 17:00:00,18,2.67,"13.01",13.01,13,NA,NA,NA
2017-07-28 18:00:00,19,7.48,"13.01",13.01,13,NA,NA,NA
2017-07-28 19:00:00,20,13.32,"13.02",13.02,13.01,NA,NA,NA
2017-07-28 20:00:00,21,12.84,"13.01",13,13,NA,NA,NA
2017-07-28 21:00:00,22,8.46,"13",6.18,5.21,NA,NA,NA
2017-07-28 22:00:00,23,1.6,"5.21",5.09,0,NA,NA,NA
2017-07-28 23:00:00,24,-2.19,"0",0,0,NA,NA,NA
2017-07-29 00:00:00,1,-3.25,"-3",-3,-3,NA,NA,NA
2017-07-29 01:00:00,2,-4,"-3",-3,-3,NA,NA,NA
2017-07-29 02:00:00,3,-4.3,"-4.1",-4.1,-4,NA,NA,NA
2017-07-29 03:00:00,4,-4.3,"-4.3",-4.1,-4.1,NA,NA,NA
2017-07-29 04:00:00,5,-4.3,"-4.1",-4.1,-4,NA,NA,NA
2017-07-29 05:00:00,6,-4.23,"-4.1",-4,-3,NA,NA,NA
2017-07-29 06:00:00,7,-3.7,"-3",-3,-3,NA,NA,NA
2017-07-29 07:00:00,8,-2,"-3",-0.25,0,NA,NA,NA
2017-07-29 08:00:00,9,5.37,"4.78",4.78,0,NA,NA,NA
2017-07-29 09:00:00,10,3.04,"11",5.21,0,NA,NA,NA
2017-07-29 10:00:00,11,-0.03,"13",5.9,4.8,NA,NA,NA
2017-07-29 11:00:00,12,2.18,"13",13,5.9,NA,NA,NA
2017-07-29 12:00:00,13,5.63,"13.01",13.01,6.14,NA,NA,NA
2017-07-29 13:00:00,14,10.3,"13.01",13.01,13.01,NA,NA,NA
2017-07-29 14:00:00,15,6.11,"13",13,13.01,NA,NA,NA
2017-07-29 15:00:00,16,7.62,"13.01",13,13,NA,NA,NA
2017-07-29 16:00:00,17,9.47,"13.01",13.01,13.01,NA,NA,NA
2017-07-29 17:00:00,18,13.23,"13.01",13.01,13.01,NA,NA,NA
2017-07-29 18:00:00,19,8.46,"13.02",13.01,13.01,NA,NA,NA
2017-07-29 19:00:00,20,0,"13.02",13.01,6.14,NA,NA,NA
2017-07-29 20:00:00,21,0,"13.03",13.02,13.01,NA,NA,NA
2017-07-29 21:00:00,22,1.85,"13.02",13.02,13,NA,NA,NA
2017-07-29 22:00:00,23,6.67,"6.08",6.14,6.06,NA,NA,NA
2017-07-29 23:00:00,24,-0.08,"0",0,0,NA,NA,NA
2017-07-30 00:00:00,1,-3.42,"-3",-3,-3,NA,NA,NA
2017-07-30 01:00:00,2,-3.78,"-3",-3,-3,NA,NA,NA
2017-07-30 02:00:00,3,-4.18,"-4",-4,-4,NA,NA,NA
2017-07-30 03:00:00,4,-4.3,"-4.1",-4.1,-4.1,NA,NA,NA
2017-07-30 04:00:00,5,-4.3,"-4.1",-4.1,-4.1,NA,NA,NA
2017-07-30 05:00:00,6,-4.36,"-4.1",-4.1,-4.1,NA,NA,NA
2017-07-30 06:00:00,7,-4.18,"-4",-4,-4.1,NA,NA,NA
2017-07-30 07:00:00,8,1.72,"-3",-3,-3,NA,NA,NA
2017-07-30 08:00:00,9,4.66,"0",0,0,NA,NA,NA
2017-07-30 09:00:00,10,2.51,"13.02",13.02,13,NA,NA,NA
2017-07-30 10:00:00,11,6.42,"13",13,13,NA,NA,NA
2017-07-30 11:00:00,12,7.17,"13.01",13.01,13,NA,NA,NA
2017-07-30 12:00:00,13,13.66,"13",13.01,13,NA,NA,NA
2017-07-30 13:00:00,14,17.54,"25.44",14.4,14.38,NA,NA,NA
2017-07-30 14:00:00,15,30.69,"31.21",31.21,25.41,NA,NA,NA
2017-07-30 15:00:00,16,27.92,"29.38",23.42,31.13,NA,NA,NA
2017-07-30 16:00:00,17,42.44,"26.46",29.39,26.7,NA,NA,NA
2017-07-30 17:00:00,18,33.53,"34.4",26.36,30.85,NA,NA,NA
2017-07-30 18:00:00,19,26.55,"29.84",29.81,19.86,NA,NA,NA
2017-07-30 19:00:00,20,29.83,"29.32",33.85,29.81,NA,NA,NA
2017-07-30 20:00:00,21,31.49,"40.39",34.44,34.43,NA,NA,NA
2017-07-30 21:00:00,22,16.32,"29.81",31.42,30.02,NA,NA,NA
2017-07-30 22:00:00,23,9.43,"14.35",14.35,14.33,NA,NA,NA
2017-07-30 23:00:00,24,3.38,"13.02",13.02,13.01,NA,NA,NA
2017-07-31 00:00:00,1,1.54,"13.01",5.06,5.09,NA,NA,NA
2017-07-31 01:00:00,2,-1.1,"4.76",12,0,NA,NA,NA
2017-07-31 02:00:00,3,-4,"0",0,0,NA,NA,NA
2017-07-31 03:00:00,4,-4,"-3",0,-3,NA,NA,NA
2017-07-31 04:00:00,5,-1.67,"13",13,4.86,NA,NA,NA
2017-07-31 05:00:00,6,6.52,"14.33",14.33,14.36,NA,NA,NA
2017-07-31 06:00:00,7,14.63,"14.35",19.35,14.27,NA,NA,NA
2017-07-31 07:00:00,8,12.95,"14.38",20.56,14.39,NA,NA,NA
2017-07-31 08:00:00,9,25.87,"23.16",23.16,15,NA,NA,NA
2017-07-31 09:00:00,10,30.95,"29.81",23.16,30.41,NA,NA,NA
2017-07-31 10:00:00,11,36.07,"31",31.04,31,NA,NA,NA
2017-07-31 11:00:00,12,38.7,"30.82",27.79,30.54,NA,NA,NA
2017-07-31 12:00:00,13,37.65,"35",32.56,27.39,NA,NA,NA
2017-07-31 13:00:00,14,36.4,"34.61",34.45,34.47,NA,NA,NA
2017-07-31 14:00:00,15,34.56,"36.68",36.62,37.01,NA,NA,NA
2017-07-31 15:00:00,16,35.47,"40.82",40.82,37.19,NA,NA,NA
2017-07-31 16:00:00,17,34.5,"50",50,41.92,NA,NA,NA
2017-07-31 17:00:00,18,35.81,"36.63",45.56,40.67,NA,NA,NA
2017-07-31 18:00:00,19,34.74,"38",36.56,36.65,NA,NA,NA
2017-07-31 19:00:00,20,34.44,"40",40,34.48,NA,NA,NA
2017-07-31 20:00:00,21,38.91,"39.88",39.88,36.65,NA,NA,NA
2017-07-31 21:00:00,22,33.31,"34.39",33.29,30.15,NA,NA,NA
2017-07-31 22:00:00,23,35.15,"33.13",33.25,23.17,NA,NA,NA
2017-07-31 23:00:00,24,21.58,"23.17",23.15,23.15,NA,NA,NA
2017-08-01 00:00:00,1,14.32,"13.38",13.38,13.3,NA,NA,NA
2017-08-01 01:00:00,2,4.69,"13.03",13.03,13.23,NA,NA,NA
2017-08-01 02:00:00,3,13.31,"13.02",13.02,13.01,NA,NA,NA
2017-08-01 03:00:00,4,-0.97,"13.01",13.01,13.01,NA,NA,NA
2017-08-01 04:00:00,5,12.62,"13.02",13.02,13.02,NA,NA,NA
2017-08-01 05:00:00,6,2.83,"13.02",13.03,13.03,NA,NA,NA
2017-08-01 06:00:00,7,5.04,"13.32",13.33,13.03,NA,NA,NA
2017-08-01 07:00:00,8,10.62,"29.92",24.24,14.39,NA,NA,NA
2017-08-01 08:00:00,9,30.26,"33.8",34.55,32.01,NA,NA,NA
2017-08-01 09:00:00,10,34.95,"39.35",40.1,35,NA,NA,NA
2017-08-01 10:00:00,11,37.32,"45",43,36.26,NA,NA,NA
2017-08-01 11:00:00,12,35.17,"40.39",40.39,34.07,NA,NA,NA
2017-08-01 12:00:00,13,34.96,"38.77",39.35,35,NA,NA,NA
2017-08-01 13:00:00,14,35.26,"40.1",40,36.16,NA,NA,NA
2017-08-01 14:00:00,15,28.9,"40",40,36.08,NA,NA,NA
2017-08-01 15:00:00,16,28.05,"35.38",40.39,39.35,NA,NA,NA
2017-08-01 16:00:00,17,32.52,"35.16",40.1,40.29,NA,NA,NA
2017-08-01 17:00:00,18,34.43,"31.96",35.38,33.87,NA,NA,NA
2017-08-01 18:00:00,19,33.13,"35",31.96,31.95,NA,NA,NA
2017-08-01 19:00:00,20,32.37,"32.05",32.04,31.51,NA,NA,NA
2017-08-01 20:00:00,21,32.46,"32.04",31.96,31.96,NA,NA,NA
2017-08-01 21:00:00,22,25.17,"32.05",32.05,32.26,NA,NA,NA
2017-08-01 22:00:00,23,21.23,"26.16",25.14,32.64,NA,NA,NA
2017-08-01 23:00:00,24,9.5,"14.37",14.37,14.33,NA,NA,NA
2017-08-02 00:00:00,1,1.24,"13.03",13.03,14.34,NA,NA,NA
2017-08-02 01:00:00,2,3.66,"4.8",13.02,13.01,NA,NA,NA
2017-08-02 02:00:00,3,14.31,"13",13,13,NA,NA,NA
2017-08-02 03:00:00,4,11.31,"13",13,13,NA,NA,NA
2017-08-02 04:00:00,5,6.07,"13.01",13.01,13.01,NA,NA,NA
2017-08-02 05:00:00,6,2.11,"14.33",14.35,14.36,NA,NA,NA
2017-08-02 06:00:00,7,16.39,"14.4",19.39,14.34,NA,NA,NA
2017-08-02 07:00:00,8,28.88,"30.91",30.42,25.13,NA,NA,NA
2017-08-02 08:00:00,9,30.19,"30.43",30.44,29.43,NA,NA,NA
2017-08-02 09:00:00,10,31.87,"31.33",30.55,29.01,NA,NA,NA
2017-08-02 10:00:00,11,33.84,"33.46",31.34,31.32,NA,NA,NA
2017-08-02 11:00:00,12,37.95,"33.41",34.97,31.33,NA,NA,NA
2017-08-02 12:00:00,13,49.95,"40",39.82,33.46,NA,NA,NA
2017-08-02 13:00:00,14,34.93,"54",45.27,39.81,NA,NA,NA
2017-08-02 14:00:00,15,34.77,"51.64",51.64,42.63,NA,NA,NA
2017-08-02 15:00:00,16,37.48,"33.4",51.92,50.88,NA,NA,NA
2017-08-02 16:00:00,17,32.55,"41.92",34,39.6,NA,NA,NA
2017-08-02 17:00:00,18,28.73,"45",39.6,33.86,NA,NA,NA
2017-08-02 18:00:00,19,31.21,"34.92",39.56,33.5,NA,NA,NA
2017-08-02 19:00:00,20,34.29,"31.25",35.94,38.16,NA,NA,NA
2017-08-02 20:00:00,21,34.86,"31.47",31.46,35,NA,NA,NA
2017-08-02 21:00:00,22,29.1,"31.47",31.33,31.25,NA,NA,NA
2017-08-02 22:00:00,23,24.39,"31.79",31.79,32.22,NA,NA,NA
2017-08-02 23:00:00,24,21.61,"28.51",28.85,33.37,NA,NA,NA
2017-08-03 00:00:00,1,18.51,"17",17,14.41,NA,NA,NA
2017-08-03 01:00:00,2,14.37,"20.89",22.56,24.13,NA,NA,NA
2017-08-03 02:00:00,3,8.3,"14.33",14.32,14.35,NA,NA,NA
2017-08-03 03:00:00,4,-0.56,"13.5",14.32,14.31,NA,NA,NA
2017-08-03 04:00:00,5,8.42,"23",23,27.1,NA,NA,NA
2017-08-03 05:00:00,6,15.36,"31.47",31.47,35.4,NA,NA,NA
2017-08-03 06:00:00,7,19.52,"31.46",31.46,34.08,NA,NA,NA
2017-08-03 07:00:00,8,30.32,"34.06",34.06,36.5,NA,NA,NA
2017-08-03 08:00:00,9,34.06,"34.06",35.4,35.36,NA,NA,NA
2017-08-03 09:00:00,10,34.03,"34.06",35.09,35.36,NA,NA,NA
2017-08-03 10:00:00,11,33.98,"34.05",34.07,35.4,NA,NA,NA
2017-08-03 11:00:00,12,34.33,"34.08",34.05,35.09,NA,NA,NA
2017-08-03 12:00:00,13,35.16,"35.59",34.11,34.06,NA,NA,NA
2017-08-03 13:00:00,14,36.05,"38",34.13,34.13,NA,NA,NA
2017-08-03 14:00:00,15,37.02,"39.67",38.5,38.5,NA,NA,NA
2017-08-03 15:00:00,16,31.59,"36.69",37.61,37.35,NA,NA,NA
2017-08-03 16:00:00,17,37.45,"32.29",38.5,39.85,NA,NA,NA
2017-08-03 17:00:00,18,32.46,"31.55",32.65,34.33,NA,NA,NA
2017-08-03 18:00:00,19,32.2,"34.52",33.97,33.55,NA,NA,NA
2017-08-03 19:00:00,20,31.81,"39.47",39.67,34.15,NA,NA,NA
2017-08-03 20:00:00,21,30.06,"31.68",31.69,40.42,NA,NA,NA
2017-08-03 21:00:00,22,30.77,"31.45",31.46,31.46,NA,NA,NA
2017-08-03 22:00:00,23,29.01,"25",24.62,22.97,NA,NA,NA
2017-08-03 23:00:00,24,18.41,"14.34",14.35,14.37,NA,NA,NA
2017-08-04 00:00:00,1,7.65,"14.35",14.31,13.02,NA,NA,NA
2017-08-04 01:00:00,2,0.42,"12.97",12.96,13,NA,NA,NA
2017-08-04 02:00:00,3,0,"13",13,5.06,NA,NA,NA
2017-08-04 03:00:00,4,0,"3",5.08,0,NA,NA,NA
2017-08-04 04:00:00,5,0,"13.01",13.01,13,NA,NA,NA
2017-08-04 05:00:00,6,0.89,"14.35",14.35,13.02,NA,NA,NA
2017-08-04 06:00:00,7,7.17,"14.39",14.4,14.33,NA,NA,NA
2017-08-04 07:00:00,8,12.83,"29.65",29.89,29.68,NA,NA,NA
2017-08-04 08:00:00,9,15.26,"30.56",30.57,29.68,NA,NA,NA
2017-08-04 09:00:00,10,30.47,"32.03",32.03,30.45,NA,NA,NA
2017-08-04 10:00:00,11,27.86,"32.08",32.08,32.02,NA,NA,NA
2017-08-04 11:00:00,12,29.27,"32.72",32.72,32.72,NA,NA,NA
2017-08-04 12:00:00,13,15.25,"32.08",32.08,30.48,NA,NA,NA
2017-08-04 13:00:00,14,14.36,"29.68",31.84,30.08,NA,NA,NA
2017-08-04 14:00:00,15,30.79,"31.8",32.08,32.08,NA,NA,NA
2017-08-04 15:00:00,16,14.35,"32.45",25.01,32.08,NA,NA,NA
2017-08-04 16:00:00,17,10.2,"31.46",31.5,32.12,NA,NA,NA
2017-08-04 17:00:00,18,10.18,"28.26",31.16,14.4,NA,NA,NA
2017-08-04 18:00:00,19,3.25,"14.33",14.39,25.03,NA,NA,NA
2017-08-04 19:00:00,20,4.21,"14.34",14.37,29.51,NA,NA,NA
2017-08-04 20:00:00,21,5.05,"13.01",14.39,14.34,NA,NA,NA
2017-08-04 21:00:00,22,5.93,"13",13.01,13.02,NA,NA,NA
2017-08-04 22:00:00,23,3.96,"13",13,6.04,NA,NA,NA
2017-08-04 23:00:00,24,0,"0",4.86,4.76,NA,NA,NA
2017-08-05 00:00:00,1,0,"0",0,0,NA,NA,NA
2017-08-05 01:00:00,2,0,"0",0,0,NA,NA,NA
2017-08-05 02:00:00,3,-0.63,"-0.02",0,0,NA,NA,NA
2017-08-05 03:00:00,4,-2.51,"-3",-3,-3,NA,NA,NA
2017-08-05 04:00:00,5,-2.07,"-3",-0.25,-0.25,NA,NA,NA
2017-08-05 05:00:00,6,-3,"-0.1",-1,-1,NA,NA,NA
2017-08-05 06:00:00,7,-1.53,"0",0,0,NA,NA,NA
2017-08-05 07:00:00,8,0,"0",0,0,NA,NA,NA
2017-08-05 08:00:00,9,0,"0",0,0,NA,NA,NA
2017-08-05 09:00:00,10,0,"0",0,0,NA,NA,NA
2017-08-05 10:00:00,11,0,"0",0,0,NA,NA,NA
2017-08-05 11:00:00,12,0,"0",0,0,NA,NA,NA
2017-08-05 12:00:00,13,0,"0",0,0,NA,NA,NA
2017-08-05 13:00:00,14,0,"0",0,0,NA,NA,NA
2017-08-05 14:00:00,15,0,"0",0,0,NA,NA,NA
2017-08-05 15:00:00,16,0.4,"0",0,0,NA,NA,NA
2017-08-05 16:00:00,17,8.34,"5.2",4.78,0,NA,NA,NA
2017-08-05 17:00:00,18,22.67,"6.08",6.04,6,NA,NA,NA
2017-08-05 18:00:00,19,33.03,"13",13,6.06,NA,NA,NA
2017-08-05 19:00:00,20,14.36,"13",13,13,NA,NA,NA
2017-08-05 20:00:00,21,14.35,"13",12,13,NA,NA,NA
2017-08-05 21:00:00,22,10.9,"6.04",6,6.06,NA,NA,NA
2017-08-05 22:00:00,23,6.49,"6",5.31,6,NA,NA,NA
2017-08-05 23:00:00,24,8.14,"6.08",6.04,6,NA,NA,NA
2017-08-06 00:00:00,1,12.79,"4.76",3,0,NA,NA,NA
2017-08-06 01:00:00,2,2.85,"0",0,0,NA,NA,NA
2017-08-06 02:00:00,3,-0.52,"0",-3,-3,NA,NA,NA
2017-08-06 03:00:00,4,-1.29,"-3",-3,-3,NA,NA,NA
2017-08-06 04:00:00,5,-2.5,"-3",-3,-3,NA,NA,NA
2017-08-06 05:00:00,6,-3.33,"-3",-3,-3,NA,NA,NA
2017-08-06 06:00:00,7,-3.85,"0",0,-3,NA,NA,NA
2017-08-06 07:00:00,8,0.56,"0",0,0,NA,NA,NA
2017-08-06 08:00:00,9,4.22,"5.06",5.06,5.2,NA,NA,NA
2017-08-06 09:00:00,10,5.58,"5.33",5.85,0,NA,NA,NA
2017-08-06 10:00:00,11,6.03,"13",6.04,5.98,NA,NA,NA
2017-08-06 11:00:00,12,6,"12",6.18,5.33,NA,NA,NA
2017-08-06 12:00:00,13,8.15,"6.1",6.34,6.03,NA,NA,NA
2017-08-06 13:00:00,14,6.02,"13",6.1,5.98,NA,NA,NA
2017-08-06 14:00:00,15,10.87,"8.98",8.98,5.98,NA,NA,NA
2017-08-06 15:00:00,16,8.83,"13.02",13.02,10,NA,NA,NA
2017-08-06 16:00:00,17,9.5,"13.02",13.02,13.02,NA,NA,NA
2017-08-06 17:00:00,18,6.76,"13.02",13.02,13.02,NA,NA,NA
2017-08-06 18:00:00,19,7.48,"14.22",13.02,13.02,NA,NA,NA
2017-08-06 19:00:00,20,8.17,"14.33",14.34,14.03,NA,NA,NA
2017-08-06 20:00:00,21,13.66,"15",15,14.33,NA,NA,NA
2017-08-06 21:00:00,22,10.19,"14.34",14.34,13.02,NA,NA,NA
2017-08-06 22:00:00,23,9.35,"13.03",13.03,13.02,NA,NA,NA
2017-08-06 23:00:00,24,8.74,"13.01",13.01,13,NA,NA,NA
2017-08-07 00:00:00,1,12.92,"13",13.01,11.66,NA,NA,NA
2017-08-07 01:00:00,2,11.24,"13",13,7,NA,NA,NA
2017-08-07 02:00:00,3,9.79,"5.06",10,4.78,NA,NA,NA
2017-08-07 03:00:00,4,5.93,"4.76",5.18,0,NA,NA,NA
2017-08-07 04:00:00,5,4.16,"-0.02",-1,-1,NA,NA,NA
2017-08-07 05:00:00,6,11.28,"5.09",5.09,0,NA,NA,NA
2017-08-07 06:00:00,7,4.97,"13",13,13,NA,NA,NA
2017-08-07 07:00:00,8,-0.81,"13.01",13.01,13,NA,NA,NA
2017-08-07 08:00:00,9,-1.17,"13.3",13.32,13.02,NA,NA,NA
2017-08-07 09:00:00,10,13.33,"27.56",27.56,29.97,NA,NA,NA
2017-08-07 10:00:00,11,22.85,"31.56",31.56,31.56,NA,NA,NA
2017-08-07 11:00:00,12,39.87,"31.56",31.56,31.56,NA,NA,NA
2017-08-07 12:00:00,13,14.75,"25.56",25.56,29.83,NA,NA,NA
2017-08-07 13:00:00,14,13.36,"17.01",17.01,28,NA,NA,NA
2017-08-07 14:00:00,15,12.71,"14.01",14.01,27,NA,NA,NA
2017-08-07 15:00:00,16,25.41,"29.94",30.2,30.09,NA,NA,NA
2017-08-07 16:00:00,17,36.77,"29.17",30.56,31.56,NA,NA,NA
2017-08-07 17:00:00,18,38.96,"28",28,27,NA,NA,NA
2017-08-07 18:00:00,19,18.74,"15.02",15.02,27.1,NA,NA,NA
2017-08-07 19:00:00,20,13.35,"13.32",13.33,29.09,NA,NA,NA
2017-08-07 20:00:00,21,18.74,"18",16.59,16,NA,NA,NA
2017-08-07 21:00:00,22,10.83,"13.34",13.34,13.02,NA,NA,NA
